Total Loss,Data Term Loss,Regularization Term Loss,Optic Axis Learning Rate,Birefringence Learning Rate
7.048646926879883,6.12034797668457,0.9282987117767334,0.019000000000000003,1.9e-05
6.8682541847229,5.943663597106934,0.924590528011322,0.028000000000000004,2.8000000000000003e-05
6.696282863616943,5.775557041168213,0.9207258820533752,0.037,3.7e-05
6.47184944152832,5.555726051330566,0.9161234498023987,0.04600000000000001,4.600000000000001e-05
6.229917526245117,5.319142818450928,0.9107747673988342,0.05500000000000001,5.500000000000001e-05
5.929758548736572,5.025091648101807,0.9046670198440552,0.064,6.400000000000001e-05
5.632902145385742,4.734767913818359,0.8981339931488037,0.073,7.3e-05
5.24776029586792,4.356576919555664,0.8911834955215454,0.08200000000000002,8.200000000000001e-05
4.910526275634766,4.025903701782227,0.8846223950386047,0.09100000000000001,9.1e-05
4.500487327575684,3.6222972869873047,0.8781901001930237,0.1,0.0001
