Iteration,birefringence active L2,birefringence active negative penalty
1,0.7367404103279114,0.0
2,0.7328771948814392,0.0
3,0.7289080023765564,0.0
4,0.7242993712425232,0.0
5,0.7189505696296692,0.0
6,0.712848961353302,0.0
7,0.7059786915779114,0.0
8,0.6983109712600708,0.0
9,0.6898235082626343,0.0
10,0.6805080771446228,0.0
11,0.6703629493713379,0.0
12,0.6602895259857178,0.0
13,0.6502638459205627,0.0
14,0.6402764916419983,0.0
15,0.6303204894065857,0.0
16,0.6203844547271729,0.0
17,0.610450804233551,0.0
18,0.6004979014396667,0.0
19,0.5905026793479919,0.0
20,0.580443799495697,0.0
21,0.570305347442627,0.0
22,0.5600773692131042,0.0
23,0.5497578978538513,0.0
24,0.5393521189689636,0.0
25,0.5288720726966858,0.0
26,0.518335223197937,0.0
27,0.5077628493309021,0.0
28,0.4971786439418793,0.0
29,0.48660746216773987,0.0
30,0.4760735034942627,0.0
31,0.46560031175613403,0.0
32,0.4552094340324402,0.0
33,0.44492051005363464,0.0
34,0.43475088477134705,0.0
35,0.4247157871723175,0.0
36,0.41482827067375183,0.0
37,0.40509936213493347,0.0
38,0.3955383598804474,0.0
39,0.38615304231643677,0.0
40,0.37694934010505676,0.0
41,0.3679322898387909,0.0
42,0.3591056764125824,0.0
43,0.3504721522331238,0.0
44,0.3420335650444031,0.0
45,0.3337908387184143,0.0
46,0.3257443308830261,0.0
47,0.3178935945034027,0.0
48,0.3102378249168396,0.0
49,0.302775502204895,0.0
50,0.295504629611969,0.0
51,0.2884230613708496,0.0
52,0.28152820467948914,0.0
53,0.2748171091079712,0.0
54,0.26828667521476746,0.0
55,0.2619335651397705,0.0
56,0.2557542026042938,0.0
57,0.24974492192268372,0.0
58,0.24390189349651337,0.0
59,0.23822128772735596,0.0
60,0.23269911110401154,0.0
61,0.22733138501644135,0.0
62,0.22211404144763947,0.0
63,0.21704302728176117,0.0
64,0.21211425960063934,0.0
65,0.20732371509075165,0.0
66,0.20266735553741455,0.0
67,0.19814114272594452,0.0
68,0.19374124705791473,0.0
69,0.1894637793302536,0.0
70,0.18530511856079102,0.0
71,0.1812617927789688,0.0
72,0.1773305982351303,0.0
73,0.17350848019123077,0.0
74,0.1697927713394165,0.0
75,0.1661810576915741,0.0
76,0.1626712828874588,0.0
77,0.15926215052604675,0.0
78,0.15595366060733795,0.0
79,0.15274690091609955,0.0
80,0.1496451199054718,0.0
81,0.1466512680053711,0.0
82,0.14376701414585114,0.0
83,0.14098940789699554,0.0
84,0.138308584690094,0.0
85,0.13571195304393768,0.0
86,0.13319110870361328,0.0
87,0.13074250519275665,0.0
88,0.12836411595344543,0.0
89,0.12605370581150055,0.0
90,0.12380865216255188,0.0
91,0.12162616848945618,0.0
92,0.11950338631868362,0.0
93,0.11743753403425217,0.0
94,0.11542601138353348,0.0
95,0.11346631497144699,0.0
96,0.1115562692284584,0.0
97,0.10969383269548416,0.0
98,0.10787712782621384,0.0
99,0.10610447824001312,0.0
100,0.10437428206205368,0.0
