Total Loss,Data Term Loss,Regularization Term Loss,Optic Axis Learning Rate,Birefringence Learning Rate
4.487010955810547,4.120193958282471,0.36681681871414185,0.019000000000000003,0.00019
4.374917030334473,4.030656337738037,0.34426063299179077,0.028000000000000004,0.00028000000000000003
4.2344746589660645,3.9072203636169434,0.3272543251514435,0.037,0.00037
4.042474746704102,3.732085704803467,0.3103890120983124,0.04600000000000001,0.00046000000000000007
3.8321053981781006,3.538658618927002,0.29344674944877625,0.05500000000000001,0.00055
3.7089271545410156,3.427973508834839,0.28095367550849915,0.064,0.00064
3.590895652770996,3.3204517364501953,0.2704439163208008,0.073,0.00073
3.4697012901306152,3.20615553855896,0.26354581117630005,0.08200000000000002,0.0008200000000000001
3.363840103149414,3.10202956199646,0.26181063055992126,0.09100000000000001,0.00091
3.2578864097595215,2.990264892578125,0.2676215171813965,0.1,0.001
3.159478187561035,2.8871445655822754,0.27233371138572693,0.1,0.001
3.0102126598358154,2.703212022781372,0.30700069665908813,0.1,0.001
2.8741135597229004,2.5801682472229004,0.29394519329071045,0.1,0.001
2.6806252002716064,2.325417995452881,0.3552071452140808,0.1,0.001
2.5815176963806152,2.209310293197632,0.3722074329853058,0.1,0.001
2.5105912685394287,2.099151372909546,0.4114398658275604,0.1,0.001
2.481452226638794,2.0492608547210693,0.43219131231307983,0.1,0.001
2.4655001163482666,2.009270668029785,0.45622947812080383,0.1,0.001
2.4594333171844482,1.987755298614502,0.47167810797691345,0.1,0.001
2.459278106689453,1.974104404449463,0.48517364263534546,0.1,0.001
2.4554502964019775,1.961679458618164,0.49377092719078064,0.1,0.001
2.4589807987213135,1.9597201347351074,0.49926072359085083,0.1,0.001
2.450833559036255,1.9473341703414917,0.503499448299408,0.1,0.001
2.450981378555298,1.9467686414718628,0.5042127966880798,0.1,0.001
2.438507318496704,1.9315049648284912,0.5070023536682129,0.1,0.001
2.433457136154175,1.9272013902664185,0.5062557458877563,0.1,0.001
2.419459104537964,1.90980863571167,0.5096504092216492,0.1,0.001
2.41133189201355,1.90216863155365,0.5091632604598999,0.1,0.001
2.400207042694092,1.8861920833587646,0.5140150189399719,0.1,0.001
2.3988866806030273,1.8850988149642944,0.5137877464294434,0.1,0.001
2.38946270942688,1.868220329284668,0.5212424397468567,0.1,0.001
2.3981986045837402,1.877863883972168,0.5203348398208618,0.1,0.001
2.384523868560791,1.8564157485961914,0.5281080603599548,0.1,0.001
2.4114110469818115,1.8876750469207764,0.5237360000610352,0.1,0.001
2.3733999729156494,1.8401377201080322,0.5332622528076172,0.1,0.001
2.4277195930480957,1.9060090780258179,0.5217106342315674,0.1,0.001
2.377213954925537,1.8384127616882324,0.5388011932373047,0.1,0.001
2.420342445373535,1.9066143035888672,0.5137282609939575,0.1,0.001
2.381201982498169,1.8359386920928955,0.5452632904052734,0.1,0.001
2.4174890518188477,1.9128109216690063,0.5046782493591309,0.1,0.001
2.3851592540740967,1.837386965751648,0.5477722883224487,0.1,0.0008
2.4127111434936523,1.9090713262557983,0.5036399364471436,0.1,0.0008
2.3863701820373535,1.85328209400177,0.5330880284309387,0.1,0.0008
2.4079060554504395,1.8899983167648315,0.5179077386856079,0.1,0.0008
2.3876419067382812,1.863258957862854,0.5243830680847168,0.1,0.0008
2.4067559242248535,1.8868545293807983,0.5199013948440552,0.08000000000000002,0.0008
2.3885624408721924,1.8665640354156494,0.521998405456543,0.08000000000000002,0.00064
2.401608943939209,1.8819509744644165,0.5196579098701477,0.08000000000000002,0.00064
2.394167423248291,1.8733464479446411,0.5208209156990051,0.08000000000000002,0.00064
2.3986055850982666,1.8783763647079468,0.5202292799949646,0.08000000000000002,0.00064
2.395845890045166,1.875549554824829,0.5202963352203369,0.08000000000000002,0.00064
2.3975915908813477,1.877626895904541,0.5199645757675171,0.08000000000000002,0.00064
2.3964385986328125,1.8765263557434082,0.5199122428894043,0.08000000000000002,0.0005120000000000001
2.397230863571167,1.8775386810302734,0.5196921825408936,0.08000000000000002,0.0005120000000000001
2.396690845489502,1.8770419359207153,0.5196490287780762,0.08000000000000002,0.0005120000000000001
2.3971023559570312,1.8775628805160522,0.5195395946502686,0.08000000000000002,0.0005120000000000001
2.3968119621276855,1.8773155212402344,0.5194963812828064,0.06400000000000002,0.0005120000000000001
2.3970582485198975,1.8776394128799438,0.5194188356399536,0.06400000000000002,0.0005120000000000001
2.3969099521636963,1.877521276473999,0.5193886756896973,0.06400000000000002,0.0004096000000000001
2.3969674110412598,1.8776309490203857,0.5193364024162292,0.06400000000000002,0.0004096000000000001
2.3969132900238037,1.8776007890701294,0.5193125009536743,0.06400000000000002,0.0004096000000000001
2.396879196166992,1.8775935173034668,0.5192856192588806,0.06400000000000002,0.0004096000000000001
2.3967843055725098,1.8775211572647095,0.5192631483078003,0.06400000000000002,0.0004096000000000001
2.3967227935791016,1.87748384475708,0.5192388296127319,0.06400000000000002,0.0004096000000000001
2.3967018127441406,1.8774850368499756,0.5192166566848755,0.06400000000000002,0.0003276800000000001
2.396712303161621,1.87751042842865,0.5192018151283264,0.06400000000000002,0.0003276800000000001
2.3967344760894775,1.8775371313095093,0.519197404384613,0.06400000000000002,0.0003276800000000001
2.3967602252960205,1.877562165260315,0.5191980600357056,0.051200000000000016,0.0003276800000000001
2.396782875061035,1.8775792121887207,0.5192037224769592,0.051200000000000016,0.0003276800000000001
2.3967950344085693,1.8775817155838013,0.5192133784294128,0.051200000000000016,0.0003276800000000001
2.3968024253845215,1.8775759935379028,0.5192263722419739,0.051200000000000016,0.0002621440000000001
