Iteration,birefringence active L2,birefringence active negative penalty
1,2.6025891304016113,0.0
2,2.5897092819213867,0.0
3,2.5759968757629395,0.0
4,2.559640884399414,0.0
5,2.5400826930999756,0.0
6,2.517348527908325,0.0
7,2.491511821746826,0.0
8,2.4631261825561523,0.0
9,2.4313130378723145,0.0
10,2.3964548110961914,0.0
11,2.3605377674102783,0.0
12,2.3285465240478516,0.0
13,2.300410032272339,0.0
14,2.2725090980529785,0.0
15,2.244741439819336,0.0
