Iteration,birefringence active L2,birefringence active negative penalty
1,0.3683702051639557,0.0
2,0.3664385974407196,0.0
3,0.3644654452800751,0.0
4,0.36219027638435364,0.0
5,0.35957473516464233,0.0
6,0.3566267490386963,0.0
7,0.3533530831336975,0.0
8,0.349751740694046,0.0
9,0.3458203375339508,0.0
10,0.3415616750717163,0.0
11,0.3369823694229126,0.0
12,0.3324939012527466,0.0
13,0.32808440923690796,0.0
14,0.32375144958496094,0.0
15,0.3194946348667145,0.0
16,0.31531062722206116,0.0
17,0.3111919164657593,0.0
18,0.30712637305259705,0.0
19,0.30309993028640747,0.0
20,0.2990974187850952,0.0
21,0.2951047122478485,0.0
22,0.29111021757125854,0.0
23,0.2871050238609314,0.0
24,0.2830841541290283,0.0
25,0.27904579043388367,0.0
26,0.27499133348464966,0.0
27,0.2709246575832367,0.0
28,0.2668514549732208,0.0
29,0.2627784311771393,0.0
30,0.2587129473686218,0.0
31,0.254662424325943,0.0
32,0.2506338059902191,0.0
33,0.24663369357585907,0.0
34,0.24266798794269562,0.0
35,0.2387419044971466,0.0
36,0.2348601073026657,0.0
37,0.2310265749692917,0.0
38,0.2272447794675827,0.0
39,0.22351771593093872,0.0
40,0.21984799206256866,0.0
41,0.2162378877401352,0.0
42,0.21268926560878754,0.0
43,0.2092038244009018,0.0
44,0.20578287541866302,0.0
45,0.2024277299642563,0.0
46,0.19913923740386963,0.0
47,0.19591818749904633,0.0
48,0.19276519119739532,0.0
49,0.18968068063259125,0.0
50,0.18666495382785797,0.0
51,0.18371810019016266,0.0
52,0.1808401644229889,0.0
53,0.1780310571193695,0.0
54,0.1752905696630478,0.0
55,0.17261846363544464,0.0
56,0.17001433670520782,0.0
57,0.1674777716398239,0.0
58,0.16500835120677948,0.0
59,0.16260571777820587,0.0
60,0.16026943922042847,0.0
61,0.15799936652183533,0.0
62,0.1557953804731369,0.0
63,0.15365776419639587,0.0
64,0.15158693492412567,0.0
65,0.14958305656909943,0.0
66,0.14764495193958282,0.0
67,0.14577212929725647,0.0
68,0.14396654069423676,0.0
69,0.14222705364227295,0.0
70,0.14055688679218292,0.0
71,0.13896198570728302,0.0
72,0.13744547963142395,0.0
73,0.13600941002368927,0.0
74,0.13464674353599548,0.0
75,0.13333769142627716,0.0
76,0.1320604830980301,0.0
77,0.1308085173368454,0.0
78,0.12958453595638275,0.0
79,0.12839055061340332,0.0
80,0.1272267997264862,0.0
81,0.12609265744686127,0.0
82,0.12498693913221359,0.0
83,0.12390833348035812,0.0
84,0.12285543233156204,0.0
85,0.12182685732841492,0.0
86,0.12082131206989288,0.0
87,0.11983758211135864,0.0
88,0.11887453496456146,0.0
89,0.11793112009763718,0.0
90,0.11700636893510818,0.0
91,0.11609944701194763,0.0
92,0.11520952731370926,0.0
93,0.11433590948581696,0.0
94,0.1134779155254364,0.0
95,0.11263494938611984,0.0
96,0.11180645227432251,0.0
97,0.11099196970462799,0.0
98,0.11019100248813629,0.0
99,0.10940315574407578,0.0
100,0.10862806439399719,0.0
