Total Loss,Data Term Loss,Regularization Term Loss,Optic Axis Learning Rate,Birefringence Learning Rate
27.550037384033203,6.9836907386779785,20.566347122192383,0.019000000000000003,1.9e-05
26.667888641357422,6.211511135101318,20.456377029418945,0.028000000000000004,2.8000000000000003e-05
25.807506561279297,5.469503879547119,20.338003158569336,0.037,3.7e-05
24.867311477661133,4.673848628997803,20.193462371826172,0.04600000000000001,4.600000000000001e-05
23.853424072265625,3.83815860748291,20.01526641845703,0.05500000000000001,5.500000000000001e-05
22.800390243530273,3.0022644996643066,19.798126220703125,0.064,6.400000000000001e-05
21.75933837890625,2.2205402851104736,19.53879737854004,0.073,7.3e-05
20.797719955444336,1.561505675315857,19.23621368408203,0.08200000000000002,8.200000000000001e-05
19.991098403930664,1.100945234298706,18.890153884887695,0.09100000000000001,9.1e-05
19.39628028869629,0.8950672745704651,18.50121307373047,0.1,0.0001
18.89905548095703,0.8282108306884766,18.070844650268555,0.1,0.0001
18.434898376464844,0.7947626113891602,17.64013671875,0.1,0.0001
17.965579986572266,0.754393994808197,17.211185455322266,0.1,0.0001
17.4912166595459,0.7057132124900818,16.785503387451172,0.1,0.0001
17.01742935180664,0.653265655040741,16.364164352416992,0.1,0.0001
16.544130325317383,0.596149206161499,15.947980880737305,0.1,0.0001
16.088903427124023,0.5516302585601807,15.537273406982422,0.1,0.0001
15.643989562988281,0.5114942789077759,15.132494926452637,0.1,0.0001
15.2174072265625,0.4831829071044922,14.734224319458008,0.1,0.0001
14.80577564239502,0.4632042646408081,14.342571258544922,0.1,0.0001
14.402731895446777,0.44498664140701294,13.957745552062988,0.1,0.0001
14.007698059082031,0.4275475740432739,13.580150604248047,0.1,0.0001
13.622762680053711,0.41293445229530334,13.20982837677002,0.1,0.0001
13.247577667236328,0.4007112681865692,12.846866607666016,0.1,0.0001
12.881410598754883,0.3900013267993927,12.491409301757812,0.1,0.0001
12.523239135742188,0.3798593580722809,12.143380165100098,0.1,0.0001
12.172672271728516,0.37000730633735657,11.802664756774902,0.1,0.0001
11.829564094543457,0.3603677451610565,11.469196319580078,0.1,0.0001
11.49384880065918,0.3509156107902527,11.142932891845703,0.1,0.0001
11.165475845336914,0.3416450321674347,10.823830604553223,0.1,0.0001
10.844411849975586,0.3325592875480652,10.511852264404297,0.1,0.0001
10.530611991882324,0.3236686885356903,10.20694351196289,0.1,0.0001
10.224055290222168,0.31499990820884705,9.909055709838867,0.1,0.0001
9.924643516540527,0.30651727318763733,9.618125915527344,0.1,0.0001
9.63223934173584,0.29814475774765015,9.334095001220703,0.1,0.0001
9.34688663482666,0.2899903953075409,9.056896209716797,0.1,0.0001
9.068473815917969,0.2820221781730652,8.78645133972168,0.1,0.0001
8.796914100646973,0.2742389440536499,8.522675514221191,0.1,0.0001
8.53211784362793,0.26664215326309204,8.265475273132324,0.1,0.0001
8.273993492126465,0.2592349350452423,8.014758110046387,0.1,0.0001
8.022441864013672,0.2520208954811096,7.770421028137207,0.1,0.0001
7.777369022369385,0.24500367045402527,7.532365322113037,0.1,0.0001
7.538672924041748,0.23818673193454742,7.300486087799072,0.1,0.0001
7.306250095367432,0.23157306015491486,7.074676990509033,0.1,0.0001
7.079994201660156,0.22516490519046783,6.85482931137085,0.1,0.0001
6.859798431396484,0.2189638763666153,6.640834331512451,0.1,0.0001
6.645552635192871,0.21297088265419006,6.432581901550293,0.1,0.0001
6.437150478363037,0.20718608796596527,6.229964256286621,0.1,0.0001
6.234477519989014,0.20160898566246033,6.032868385314941,0.1,0.0001
6.0374250411987305,0.19623859226703644,5.8411865234375,0.1,0.0001
5.845881938934326,0.191073477268219,5.654808521270752,0.1,0.0001
5.659729957580566,0.18610261380672455,5.47362756729126,0.1,0.0001
5.4788641929626465,0.1813303679227829,5.297533988952637,0.1,0.0001
5.303192615509033,0.1767681986093521,5.126424312591553,0.1,0.0001
5.1326003074646,0.17240990698337555,4.960190296173096,0.1,0.0001
4.966904640197754,0.16817538440227509,4.798729419708252,0.1,0.0001
4.806094169616699,0.16415411233901978,4.641940116882324,0.1,0.0001
4.650052547454834,0.1603320986032486,4.489720344543457,0.1,0.0001
4.4986772537231445,0.15670792758464813,4.3419694900512695,0.1,0.0001
4.351871490478516,0.15328159928321838,4.19858980178833,0.1,0.0001
4.209537982940674,0.15005458891391754,4.059483528137207,0.1,0.0001
4.071584701538086,0.1470295637845993,3.9245550632476807,0.1,0.0001
3.937920570373535,0.14421072602272034,3.7937097549438477,0.1,0.0001
3.808459520339966,0.14160369336605072,3.666855812072754,0.1,0.0001
3.683117389678955,0.13921570777893066,3.5439016819000244,0.1,0.0001
3.5618133544921875,0.13705462217330933,3.4247586727142334,0.1,0.0001
3.444467544555664,0.1351296305656433,3.309337854385376,0.1,0.0001
3.331007719039917,0.13345423340797424,3.1975533962249756,0.1,0.0001
3.221360206604004,0.13203968107700348,3.089320421218872,0.1,0.0001
3.115452527999878,0.13089698553085327,2.98455548286438,0.1,0.0001
3.013211250305176,0.1300354152917862,2.883175849914551,0.1,0.0001
2.914562463760376,0.12946119904518127,2.7851011753082275,0.1,0.0001
2.8194258213043213,0.12917567789554596,2.6902501583099365,0.1,0.0001
2.727717638015747,0.129174143075943,2.598543405532837,0.1,0.0001
2.6393463611602783,0.12944480776786804,2.509901523590088,0.1,0.0001
2.5542147159576416,0.1299687772989273,2.424245834350586,0.1,0.0001
2.472219228744507,0.13072095811367035,2.341498374938965,0.1,0.0001
2.393251895904541,0.13167138397693634,2.261580467224121,0.1,0.0001
