Iteration,birefringence active L2,birefringence active negative penalty
1,1.1646127700805664,0.0
2,1.154945731163025,0.0
3,1.1444549560546875,0.0
4,1.1316087245941162,0.0
5,1.11582612991333,0.0
6,1.0968142747879028,0.0
7,1.0744436979293823,0.0
8,1.0486960411071777,0.0
9,1.019638180732727,0.0
10,0.9873990416526794,0.0
