Iteration,birefringence active L2,birefringence active negative penalty
1,0.0685066431760788,0.0
2,0.06793797761201859,0.0
3,0.06732499599456787,0.0
4,0.06657979637384415,0.0
5,0.06567314267158508,0.0
6,0.06459439545869827,0.0
7,0.06334497034549713,0.0
8,0.06193595007061958,0.0
9,0.06038384884595871,0.0
10,0.05871020257472992,0.0
11,0.056938380002975464,0.0
12,0.055244434624910355,0.0
13,0.05362600088119507,0.0
14,0.052080798894166946,0.0
15,0.050605084747076035,0.0
16,0.04919691011309624,0.0
17,0.0478542260825634,0.0
18,0.046542853116989136,0.0
19,0.045261040329933167,0.0
20,0.04401060938835144,0.0
21,0.04279280826449394,0.0
22,0.04160849377512932,0.0
23,0.04045816883444786,0.0
24,0.03934213146567345,0.0
25,0.03826049715280533,0.0
26,0.037213247269392014,0.0
27,0.036200277507305145,0.0
28,0.03522136062383652,0.0
29,0.03427620232105255,0.0
30,0.033364441245794296,0.0
31,0.03248564153909683,0.0
32,0.031638264656066895,0.0
33,0.030819734558463097,0.0
34,0.030027996748685837,0.0
35,0.029261376708745956,0.0
36,0.028518570587038994,0.0
37,0.027798544615507126,0.0
38,0.02710055559873581,0.0
39,0.026424026116728783,0.0
40,0.02589898742735386,0.0
41,0.025386936962604523,0.0
42,0.024887779727578163,0.0
43,0.02440146543085575,0.0
44,0.023927977308630943,0.0
45,0.023467309772968292,0.0
46,0.023109031841158867,0.0
47,0.022759199142456055,0.0
48,0.022417709231376648,0.0
49,0.022084463387727737,0.0
50,0.02175937592983246,0.0
51,0.021442348137497902,0.0
52,0.021194927394390106,0.0
53,0.020952658727765083,0.0
54,0.02071547321975231,0.0
55,0.02048329822719097,0.0
56,0.02025606669485569,0.0
57,0.02003377489745617,0.0
58,0.01985972933471203,0.0
59,0.019688840955495834,0.0
60,0.019521038979291916,0.0
61,0.01935626193881035,0.0
62,0.01919444464147091,0.0
63,0.01903553120791912,0.0
64,0.018910622224211693,0.0
65,0.01878756284713745,0.0
66,0.018666304647922516,0.0
67,0.018546808511018753,0.0
68,0.01842905580997467,0.0
69,0.01831301860511303,0.0
70,0.018221495673060417,0.0
71,0.018131045624613762,0.0
72,0.01804164983332157,0.0
73,0.01795327663421631,0.0
74,0.017865898087620735,0.0
75,0.017779497429728508,0.0
76,0.017711129039525986,0.0
77,0.017643367871642113,0.0
78,0.017576197162270546,0.0
79,0.017509618774056435,0.0
80,0.017443612217903137,0.0
81,0.01737816631793976,0.0
82,0.017326241359114647,0.0
83,0.017274660989642143,0.0
84,0.017223414033651352,0.0
85,0.017172491177916527,0.0
86,0.01712188497185707,0.0
87,0.017071589827537537,0.0
88,0.0170315932482481,0.0
89,0.01699177734553814,0.0
90,0.016952145844697952,0.0
91,0.01691269315779209,0.0
92,0.01687341183423996,0.0
93,0.016834301874041557,0.0
94,0.016803141683340073,0.0
95,0.0167720764875412,0.0
96,0.016741104423999786,0.0
97,0.016710225492715836,0.0
98,0.01667943224310875,0.0
99,0.01664872281253338,0.0
100,0.016624221578240395,0.0
