Total Loss,Data Term Loss,Regularization Term Loss,Optic Axis Learning Rate,Birefringence Learning Rate
68.48687744140625,66.8416748046875,1.6452032327651978,0.09938503261272713,1.9e-05
63.48483657836914,61.84710693359375,1.637728214263916,0.09755527298894293,2.8000000000000003e-05
58.66481018066406,57.03496170043945,1.629847526550293,0.09455577588320897,3.7e-05
53.29106521606445,51.67047119140625,1.6205940246582031,0.09046039886902862,4.600000000000001e-05
47.35923385620117,45.74958038330078,1.6096552610397339,0.08536998372026805,5.500000000000001e-05
41.13935089111328,39.542232513427734,1.597119927406311,0.07940987335200904,6.400000000000001e-05
35.08159255981445,33.49858474731445,1.5830068588256836,0.07272682546199037,7.3e-05
30.062211990356445,28.49439811706543,1.5678130388259888,0.06548539886902863,8.200000000000001e-05
26.71755599975586,25.166492462158203,1.551063060760498,0.05786390152875954,9.1e-05
26.050630569458008,24.516571044921875,1.5340592861175537,0.050050000000000004,0.0001
25.870555877685547,24.356842041015625,1.513714075088501,0.042236098471240484,0.0001
19.1791934967041,17.68424415588379,1.494949460029602,0.03461460113097138,0.0001
18.107017517089844,16.628068923950195,1.4789494276046753,0.02737317453800964,0.0001
17.254167556762695,15.790800094604492,1.4633680582046509,0.020690126647990973,0.0001
16.539915084838867,15.09178352355957,1.4481310844421387,0.014730016279731955,0.0001
15.932157516479492,14.498974800109863,1.4331830739974976,0.00963960113097138,0.0001
15.405481338500977,13.986981391906738,1.4185000658035278,0.0055442241167910295,0.0001
14.943336486816406,13.539273262023926,1.4040632247924805,0.002544727011057081,0.0001
14.533316612243652,13.14345932006836,1.3898574113845825,0.000714967387272874,0.0001
14.16304874420166,12.787184715270996,1.3758641481399536,0.1,0.0001
13.821054458618164,12.458990097045898,1.3620644807815552,0.09984602081996975,0.0001
12.813129425048828,11.46468448638916,1.348445177078247,0.09938503261272713,0.0001
12.05739974975586,10.722051620483398,1.3353486061096191,0.09861987752386395,0.0001
11.590786933898926,10.268247604370117,1.3225394487380981,0.09755527298894293,0.0001
11.79110336303711,10.481429100036621,1.30967378616333,0.09619778264893877,0.0001
13.665362358093262,12.368908882141113,1.296453833580017,0.09455577588320897,0.0001
15.95229721069336,14.671204566955566,1.2810921669006348,0.09263937620948691,0.0001
16.507097244262695,15.242921829223633,1.2641751766204834,0.09046039886902862,0.0001
15.216246604919434,13.969893455505371,1.2463535070419312,0.08803227798172156,0.0001
12.740140914916992,11.510726928710938,1.2294137477874756,0.08536998372026805,8e-05
11.004356384277344,9.790078163146973,1.214277982711792,0.08248993001409269,8e-05
10.211258888244629,9.008068084716797,1.2031904458999634,0.07940987335200904,8e-05
9.860597610473633,8.66780948638916,1.1927882432937622,0.07614880330756164,8e-05
9.679105758666992,8.496506690979004,1.1825989484786987,0.07272682546199037,8e-05
9.381387710571289,8.20863151550293,1.1727558374404907,0.06916503744663624,8e-05
8.9893159866333,7.826292991638184,1.1630226373672485,0.06548539886902863,8e-05
8.517019271850586,7.363288402557373,1.1537312269210815,0.061710595924602485,8e-05
8.115604400634766,6.970962047576904,1.14464271068573,0.05786390152875954,8e-05
7.801728248596191,6.66574764251709,1.1359807252883911,0.05396903183160586,8e-05
7.582159996032715,6.4546685218811035,1.1274913549423218,0.050050000000000004,8e-05
7.416447639465332,6.297176837921143,1.1192710399627686,0.046130968168394154,8e-05
7.281444072723389,6.170261383056641,1.1111828088760376,0.042236098471240484,8e-05
7.159506797790527,6.056242942810059,1.1032638549804688,0.03838940407539753,8e-05
7.045591354370117,5.95011043548584,1.0954809188842773,0.03461460113097138,8e-05
6.936418533325195,5.848595142364502,1.087823510169983,0.030934962553363768,8e-05
6.831470012664795,5.751182556152344,1.0802873373031616,0.02737317453800964,8e-05
6.731029033660889,5.658160209655762,1.0728687047958374,0.023951196692438358,8e-05
6.634645462036133,5.56908655166626,1.0655590295791626,0.020690126647990973,8e-05
6.542232990264893,5.4838786125183105,1.0583544969558716,0.01761006998590733,8e-05
6.453408241271973,5.402162075042725,1.0512464046478271,0.014730016279731955,8e-05
6.367799758911133,5.323569297790527,1.044230580329895,0.01206772201827846,8e-05
6.285410404205322,5.248110294342041,1.0372999906539917,0.00963960113097138,8e-05
6.206130504608154,5.175676345825195,1.030454158782959,0.007460623790513096,8e-05
6.1296305656433105,5.105946063995361,1.0236846208572388,0.0055442241167910295,8e-05
6.05571174621582,5.038723945617676,1.016987681388855,0.0039022173510612273,8e-05
5.984215259552002,4.973856449127197,1.0103588104248047,0.002544727011057081,8e-05
5.915173053741455,4.911381244659424,1.0037916898727417,0.001480122476136056,8e-05
5.848323822021484,4.851038932800293,0.9972847700119019,0.000714967387272874,8e-05
5.783520698547363,4.792689323425293,0.9908316135406494,0.0002539791800302582,8e-05
5.720582962036133,4.736152648925781,0.9844303131103516,0.1,8e-05
5.659353256225586,4.681276321411133,0.9780771732330322,0.09996149036022411,8e-05
5.582387447357178,4.610618591308594,0.9717686772346497,0.09984602081996975,8e-05
5.509862899780273,4.5443196296691895,0.9655433297157288,0.09965376942489858,8e-05
5.4785895347595215,4.519179344177246,0.9594103097915649,0.09938503261272713,8e-05
5.493355751037598,4.540069580078125,0.9532861113548279,0.09904022475614137,8e-05
5.882895469665527,4.935716152191162,0.9471794366836548,0.09861987752386395,8e-05
7.044036388397217,6.103461265563965,0.9405751824378967,0.09812463906085968,8e-05
9.718064308166504,8.785022735595703,0.9330418109893799,0.09755527298894293,8e-05
13.076577186584473,12.15361499786377,0.9229621887207031,0.0969126572293281,8e-05
