Iteration,birefringence active L2,birefringence active negative penalty
1,2.9469616413116455,0.0
2,2.931508779525757,0.0
3,2.9153549671173096,0.0
4,2.896185874938965,0.0
5,2.873241424560547,0.0
6,2.8459529876708984,0.0
7,2.813650131225586,0.0
8,2.775668144226074,0.0
9,2.731543779373169,0.0
10,2.6810145378112793,0.0
11,2.6238508224487305,0.0
12,2.565053701400757,0.0
13,2.504721164703369,0.0
14,2.442967414855957,0.0
15,2.3799686431884766,0.0
16,2.315943956375122,0.0
17,2.2511508464813232,0.0
18,2.1858699321746826,0.0
19,2.1203951835632324,0.0
20,2.055022716522217,0.0
21,1.9900373220443726,0.0
22,1.925703763961792,0.0
23,1.8622629642486572,0.0
24,1.7999277114868164,0.0
25,1.7388780117034912,0.0
26,1.679265022277832,0.0
27,1.6212091445922852,0.0
28,1.5648010969161987,0.0
29,1.5101090669631958,0.0
30,1.4571738243103027,0.0
31,1.4060158729553223,0.0
32,1.3566367626190186,0.0
33,1.3090214729309082,0.0
34,1.2631412744522095,0.0
35,1.2189561128616333,0.0
36,1.1764169931411743,0.0
37,1.1354674100875854,0.0
38,1.0960471630096436,0.0
39,1.0580922365188599,0.0
40,1.02153742313385,0.0
41,0.9863176345825195,0.0
42,0.952369213104248,0.0
43,0.919630229473114,0.0
44,0.8880417346954346,0.0
45,0.8575479388237,0.0
46,0.8280968070030212,0.0
47,0.7996400594711304,0.0
48,0.7721329927444458,0.0
49,0.7455345988273621,0.0
50,0.7198073267936707,0.0
51,0.694916844367981,0.0
52,0.6708316206932068,0.0
53,0.6475216746330261,0.0
54,0.6249614953994751,0.0
55,0.6031291484832764,0.0
56,0.5820065140724182,0.0
57,0.5615791082382202,0.0
58,0.5418358445167542,0.0
59,0.5227658152580261,0.0
60,0.5043536424636841,0.0
61,0.4865751564502716,0.0
62,0.4693995416164398,0.0
63,0.4527972936630249,0.0
64,0.4367430508136749,0.0
65,0.4212146997451782,0.0
66,0.40619274973869324,0.0
67,0.39165955781936646,0.0
68,0.37759891152381897,0.0
69,0.36399567127227783,0.0
70,0.3508359491825104,0.0
71,0.3381064236164093,0.0
72,0.32579463720321655,0.0
73,0.31388869881629944,0.0
74,0.3023770749568939,0.0
75,0.29124853014945984,0.0
76,0.2804921865463257,0.0
77,0.270097553730011,0.0
78,0.2600542902946472,0.0
79,0.2503523528575897,0.0
80,0.24098187685012817,0.0
81,0.23193328082561493,0.0
82,0.2231973111629486,0.0
83,0.2147647738456726,0.0
84,0.20662684738636017,0.0
85,0.19877487421035767,0.0
86,0.1912003606557846,0.0
87,0.18389517068862915,0.0
88,0.176851287484169,0.0
89,0.17006082832813263,0.0
90,0.16351617872714996,0.0
91,0.1572098284959793,0.0
92,0.15113452076911926,0.0
93,0.14528313279151917,0.0
94,0.13964872062206268,0.0
95,0.13422439992427826,0.0
96,0.1290035992860794,0.0
97,0.12397975474596024,0.0
98,0.11914649605751038,0.0
99,0.11449761688709259,0.0
100,0.11002706736326218,0.0
