Iteration,birefringence active L2,birefringence active negative penalty
1,4.789144992828369,0.0
2,4.7630228996276855,0.0
3,4.7347412109375,0.0
4,4.700191974639893,0.0
5,4.657889366149902,0.0
6,4.607174873352051,0.0
7,4.547904968261719,0.0
8,4.480286121368408,0.0
9,4.404985427856445,0.0
10,4.322366237640381,0.0
11,4.234262466430664,0.0
12,4.147866725921631,0.0
13,4.064485549926758,0.0
14,3.982759952545166,0.0
15,3.9030466079711914,0.0
16,3.824683904647827,0.0
17,3.747776508331299,0.0
18,3.6719765663146973,0.0
19,3.597303867340088,0.0
20,3.523622751235962,0.0
21,3.451031446456909,0.0
22,3.3794572353363037,0.0
23,3.3089730739593506,0.0
24,3.2395284175872803,0.0
25,3.171173334121704,0.0
26,3.1038453578948975,0.0
27,3.0375893115997314,0.0
28,2.9723715782165527,0.0
29,2.9082250595092773,0.0
30,2.8451168537139893,0.0
31,2.7830893993377686,0.0
32,2.7221240997314453,0.0
33,2.6622705459594727,0.0
34,2.6035146713256836,0.0
35,2.5459036827087402,0.0
36,2.4894230365753174,0.0
37,2.434114456176758,0.0
38,2.3799588680267334,0.0
39,2.326991081237793,0.0
40,2.2751872539520264,0.0
41,2.2245750427246094,0.0
42,2.1751255989074707,0.0
43,2.1268601417541504,0.0
44,2.0797460079193115,0.0
45,2.033798933029175,0.0
46,1.9889832735061646,0.0
47,1.945309042930603,0.0
48,1.9027396440505981,0.0
49,1.8612805604934692,0.0
50,1.8208949565887451,0.0
51,1.781583547592163,0.0
52,1.7433104515075684,0.0
53,1.7060723304748535,0.0
54,1.6698359251022339,0.0
55,1.634592056274414,0.0
56,1.6003119945526123,0.0
57,1.566981315612793,0.0
58,1.5345760583877563,0.0
59,1.5030752420425415,0.0
60,1.4724630117416382,0.0
61,1.44270920753479,0.0
62,1.4138085842132568,0.0
63,1.385718822479248,0.0
64,1.358449935913086,0.0
65,1.3319426774978638,0.0
66,1.3062275648117065,0.0
67,1.281222939491272,0.0
68,1.2569859027862549,0.0
69,1.2334059476852417,0.0
70,1.2105740308761597,0.0
71,1.1883429288864136,0.0
72,1.1668452024459839,0.0
73,1.145890235900879,0.0
74,1.1256588697433472,0.0
75,1.105910301208496,0.0
76,1.086879014968872,0.0
77,1.0682706832885742,0.0
78,1.0503747463226318,0.0
79,1.0328452587127686,0.0
80,1.0160205364227295,0.0
81,0.9995136857032776,0.0
82,0.983696460723877,0.0
83,0.968160092830658,0.0
84,0.9532870650291443,0.0
85,0.9386742115020752,0.0
86,0.9246833324432373,0.0
87,0.9109505414962769,0.0
88,0.8977813720703125,0.0
89,0.8848893046379089,0.0
90,0.8724820017814636,0.0
91,0.8603965640068054,0.0
92,0.8486901521682739,0.0
93,0.8373855948448181,0.0
94,0.826313853263855,0.0
95,0.8157785534858704,0.0
96,0.8052627444267273,0.0
97,0.7955068349838257,0.0
98,0.7854559421539307,0.0
99,0.7765073180198669,0.0
100,0.7668474316596985,0.0
